ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,8_Species,9_Is_it_a_juvenile,10_Foraging_type,11_Substrate,12_where,13_if_dead_decay_cla,14_tree_species,15_tree_size_class,16_time_spent_sec,17_distance_m,18_bearing,lat_19_location,long_19_location,accuracy_19_location,UTM_Northing_19_location,UTM_Easting_19_location,UTM_Zone_19_location,20_If_not_foraging,21_sex,22_height_ratio,23_comments,24_time_of_obs
8099b4d8-1398-4daf-9572-805b8abf9c27,0bfce84f-51be-4587-9894-3fc757e7dee2,2025-05-23T12:17:15.000Z,2025-05-23T18:10:05.000Z,RCWO,RCWO,,drilling/probing,alive,"upper bole (above first secondary limb)","1 live tree",Loblolly,31-40cm,41,21.1,10,30.769192,-84.015316,4,3407831,785682,16R,Foraging,unknown,75,"Mixed behavior of gleaning/searching and drilling/probing.",08:14
fdab8f6f-5df4-4ed5-8861-3fd2acdd2b39,5bd61e74-b3ad-41eb-867f-6654def95c41,2025-05-23T15:06:22.000Z,2025-05-23T15:47:58.000Z,NOFL,NOFL,,gleaning/searching,dead,ground,"1 live tree",Na,1-10cm,138,82,252,30.757731,-83.99897,7,3406597,212915,17R,Foraging,male,0,"3 birds foraged insane area and then flew off together. One male one female one possibly juv",11:05
9dd9e9b1-7933-4259-960d-2e291ba0195f,5bd61e74-b3ad-41eb-867f-6654def95c41,2025-05-23T14:23:59.000Z,2025-05-23T15:47:56.000Z,RBWO,RBWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,37,5,184,30.757625,-83.999558,6,3406587,212859,17R,Foraging,male,80,"Went to different tree, foraged briefly on dead secondary and brought food to nest",10:22
146d0a5b-ec99-454d-9b0e-15fdaefd28b1,5bd61e74-b3ad-41eb-867f-6654def95c41,2025-05-23T13:41:46.000Z,2025-05-23T15:47:55.000Z,RHWO,RHWO,,drilling/probing,dead,"secondary limb","1 live tree",Pipa,31-40cm,31,29,131,30.758715,-83.997677,4,3406703,213042,17R,Foraging,unknown,55,,09:41
61428b8b-6c9c-4197-9ca2-00d49ac8fa9b,5bd61e74-b3ad-41eb-867f-6654def95c41,2025-05-23T13:17:12.000Z,2025-05-23T15:47:53.000Z,RCWO,RCWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,72,34,234,30.758543,-83.998083,4,3406685,213003,17R,Foraging,unknown,50,"Ll:XxAl rl:xx/Bn/Ye",09:16
e7a08177-5038-429e-93dc-0d83fca2d6f2,5bd61e74-b3ad-41eb-867f-6654def95c41,2025-05-23T11:26:42.000Z,2025-05-23T15:47:51.000Z,PIWO,PIWO,,drilling/probing,dead,"secondary limb","1 live tree",Pipa,51-60cm,102,40,216,30.7579,-84.003837,4,3406609,786814,16R,Foraging,female,75,"Off plot. Could be juv, head flazzled",07:25
815d4b1f-f6e3-435b-9636-436d32e00ea7,d4864252-4bdc-4fd8-892d-29505e0674a3,2025-05-22T19:39:52.000Z,2025-05-22T20:56:52.000Z,RHWO,RHWO,,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","3 dead ﹤3yr, tertiary limbs decaying",Piec,51-60cm,400,19,50,30.674873,-84.235819,7,3396831,764826,16R,Excavation,unknown,60,"Unsure about where it was excavating",15:38
dabf8cf0-a72c-418c-ad4b-0002457c89a4,d4864252-4bdc-4fd8-892d-29505e0674a3,2025-05-22T18:53:17.000Z,2025-05-22T20:56:50.000Z,RBWO,RBWO,,"Other (includes not foraging)",alive,"secondary limb","1 live tree","Quercus falcata",41-50cm,65,50,303,30.673443,-84.233254,4,3396678,765075,16R,"Fighting different species (specify in comments)",female,55,"Faught GCFL. Was pecking in hole, likely at incubating ind, while a separate ind swooped at RBWO, she continued to peck and then was chased away by incubating ind. So won one, lost one",14:51
00ad4eaf-c36f-432e-93b7-9124d7aabb06,d4864252-4bdc-4fd8-892d-29505e0674a3,2025-05-22T18:51:11.000Z,2025-05-22T20:56:48.000Z,RBWO,RBWO,,gleaning/searching,dead,"secondary limb","1 live tree","Quercus falcata",31-40cm,45,58,330,30.673454,-84.233253,4,3396679,765075,16R,Foraging,female,50,,14:50
13a458b1-71ee-40f3-b9c3-8a062ee2a90e,d4864252-4bdc-4fd8-892d-29505e0674a3,2025-05-22T18:24:21.000Z,2025-05-22T20:56:46.000Z,RHWO,RHWO,,gleaning/searching,dead,ground,"1 live tree",Pita,1-10cm,5,85,301,30.672149,-84.235981,4,3396528,764818,16R,Foraging,unknown,10,"Perched on side of small pine then jumped down to ground and came back to pine with something",14:22
f68e2f67-940b-468b-8853-134a14f89c73,875920e3-169b-47f7-8780-b92b8f3eb33b,2025-05-22T15:21:28.000Z,2025-05-22T17:29:17.000Z,RCWO,RCWO,,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pita,31-40cm,259,35.3,312,30.861748,-84.016459,4,3418092,785298,16R,Foraging,unknown,75,,11:20
ce67157f-3417-4a27-8340-351b606e794a,875920e3-169b-47f7-8780-b92b8f3eb33b,2025-05-22T14:49:53.000Z,2025-05-22T17:29:15.000Z,RCWO,RCWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,41-50cm,74,52,31,30.861679,-84.01595,3,3418086,785347,16R,Foraging,unknown,65,"Foraged near new nest tree",10:48
865deb16-5952-40ee-9574-2b48f8ec5ab6,d5f419b2-5c0a-448b-9ac5-0c8139fc28ab,2025-05-22T13:18:25.000Z,2025-05-22T17:29:10.000Z,RBWO,RBWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,51-60cm,64,79,259,30.849891,-84.010775,6,3416792,785877,16R,Foraging,male,25,"Searched under bark of bole, then looked into hole for about 5min after. Could be nest tree.",09:17
205eaed8-49bf-4fb6-a4e3-9aa76521af49,d5f419b2-5c0a-448b-9ac5-0c8139fc28ab,2025-05-22T12:59:49.000Z,2025-05-22T17:29:09.000Z,RHWO,RHWO,,gleaning/searching,dead,ground,"1 live tree",Pipa,1-10cm,8,77,235,30.849132,-84.011968,4,3416705,785765,16R,Foraging,unknown,10,"Looking around low on skinny pine then flew to ground and quickly came back to skinny tree with food in its mouth.",08:58
780e7ca1-9554-4435-9e9d-ecaf253c1109,741aef20-bf88-46b8-b804-51de7cd2055a,2025-05-22T12:34:30.000Z,2025-05-22T17:29:04.000Z,RCWO,RCWO,,gleaning/searching,dead,"tertiary limb","1 live tree",Pipa,51-60cm,57,76.5,333,30.846039,-84.020094,3,3416341,784997,16R,Foraging,unknown,45,"Pecked infrequently hopped around live tertiary and some live and dead secondaries inbetween but not for as long as dead terts",08:33
6f3d9331-3478-4e4f-8a7b-8dfdc33b1973,741aef20-bf88-46b8-b804-51de7cd2055a,2025-05-22T12:27:49.000Z,2025-05-22T17:29:03.000Z,RBWO,RBWO,,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,41-50cm,16,58,341,30.845794,-84.019644,3,3416315,785041,16R,Foraging,female,65,,08:27
0f9fb0a4-33d7-4387-86b7-eeabc5ff5d3a,741aef20-bf88-46b8-b804-51de7cd2055a,2025-05-22T12:06:38.000Z,2025-05-22T17:27:15.000Z,DOWO,DOWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,31-40cm,98,19,1,30.845158,-84.020381,5,3416243,784972,16R,Foraging,female,95,,08:05
7e9167c9-6e48-415c-85df-0aa36c44b6d9,9fabd1ba-bcc5-454b-8963-05aad0994657,2025-05-22T11:43:55.000Z,2025-05-22T17:27:00.000Z,RCWO,RCWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,41-50cm,17,38,218,30.836633,-84.017699,9,3415304,785254,16R,Foraging,unknown,75,"Continued to fight after",07:42
5507ed1f-7173-448d-98f3-40fd6571914f,9fabd1ba-bcc5-454b-8963-05aad0994657,2025-05-22T11:36:44.000Z,2025-05-22T17:26:56.000Z,RCWO,RCWO,,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Pipa,31-40cm,300,100,240,30.836639,-84.017493,3,3415305,785273,16R,"Fighting same species",unknown,10,"Flying around together for a long time, will not stop chasing the other",07:35
933356eb-65d8-4835-ae68-b60026856f39,9fabd1ba-bcc5-454b-8963-05aad0994657,2025-05-22T11:19:20.000Z,2025-05-22T17:26:52.000Z,RCWO,RCWO,,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,31-40cm,35,61,96,30.836686,-84.015824,3,3415315,785433,16R,Foraging,unknown,65,"Pecked briefly for like 5sec before moving around again",07:17
05e995e3-c86e-4f61-b520-5cf096094fc8,8b5e965f-ec2e-4e5b-ac48-84425730e064,2025-05-21T14:54:00.000Z,2025-05-22T13:45:02.000Z,RBWO,RBWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree","Long leaf pine",11-20cm,53,32.7,294,30.758984,-84.015116,3,3406700,785731,16R,Foraging,male,90,"Started down around 50% and worked up the tree to 90%, called from top of tree, and flew off",10:51
1d1d4a81-6059-4428-840d-5987e8adfc23,8b5e965f-ec2e-4e5b-ac48-84425730e064,2025-05-21T14:32:20.000Z,2025-05-22T13:45:00.000Z,RBWO,RBWO,,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","5 loss most of secondary limbs",Pine,31-40cm,430,18.6,356,30.758725,-84.015368,3,3406671,785707,16R,"Fighting different species (specify in comments)",female,75,"Female RBWO fighting with unknown RHW, with RHWO being the apparent aggressor. Chased around the tree for a couple of minutes. Male RBWO comes and fights the RHWO off, almost forcing RHWO to fall all the way to the ground. Eventually, RHWO flies off and male RBWO ""wins"" and goes into cavity on tree. Another RHWO shows up, and original RHWO returns, but observed for 5 minutes after and no more fighting. RHWO hanging around tree still when I left.",10:27
3c1759b0-263b-4005-b75d-c7fc3199cd7b,8b5e965f-ec2e-4e5b-ac48-84425730e064,2025-05-21T14:13:52.000Z,2025-05-22T13:44:58.000Z,RHWO,RHWO,,drilling/probing,dead,"secondary limb","5 loss most of secondary limbs",Pine,31-40cm,82,21.4,292,30.758842,-84.015191,3,3406684,785724,16R,Foraging,unknown,75,"Swinging its head at one point, almost looked like flaking behavior but no flakes were coming off",10:11
f52dc0f8-cb72-43a3-9ca3-e085ad2a82b1,a255de0d-80d6-4e70-a9c3-6245377c6881,2025-05-19T11:39:51.000Z,2025-05-22T13:44:54.000Z,RHWO,RHWO,,"Other (includes not foraging)",dead,"secondary limb","1 live tree",Hardwood,70+cm,1,55.6,250,30.63306,-83.700688,4,3392046,241147,17R,"Fighting same species",unknown,50,"RHWO chasing another RHWO off of tree",07:37
314e215c-be1a-4b88-a657-61ec1a6d7182,697af681-53ea-472a-bb34-72b625c52f67,2025-05-21T14:14:43.000Z,2025-05-21T16:43:18.000Z,RHWO,RHWO,,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,51-60cm,36,65,180,30.776304,-84.007941,4,3408639,786367,16R,Foraging,unknown,55,"Looked into hole of stob but didnt peck. Probed",10:13
03557e7f-d0fb-4052-ade1-8110c141fdd0,697af681-53ea-472a-bb34-72b625c52f67,2025-05-21T13:23:14.000Z,2025-05-21T16:43:16.000Z,RBWO,RBWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pita,61-70cm,73,11.7,157,30.778269,-84.005872,3,3408862,786559,16R,Foraging,male,60,"Feeding juv. Grabbed something to feed juv then foraged on bole",09:22
3835d0e3-1633-4b64-9f71-a16e2e6be8dd,90cfeac9-175a-40c6-b9cb-d3c5eecf5bdd,2025-05-21T12:01:57.000Z,2025-05-21T16:43:11.000Z,RBWO,RBWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,41-50cm,29,2,20,30.758952,-83.99937,3,3406733,212881,17R,Foraging,male,85,"Foraged on tertiary limb, then moved down to stob, pecked briefly and had a long orange worm in its mouth (prob millipede)",08:00
2901e211-d960-4ad2-ba95-8df4605dc162,7ce3410f-a6b8-467f-8611-aa6f08c45230,2025-05-19T15:52:16.000Z,2025-05-19T19:03:07.000Z,DOWO,DOWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Pita,31-40cm,170,10,301,30.622485,-83.675673,3,3390816,243518,17R,Foraging,female,95,"Pecked briefly 14sec",11:50
905c3b35-e4c3-4f08-9bd8-6eb4d5ee26d9,7ce3410f-a6b8-467f-8611-aa6f08c45230,2025-05-19T15:20:49.000Z,2025-05-19T19:03:05.000Z,RCWO,RCWO,,drilling/probing,alive,"tertiary limb","1 live tree",Pita,51-60cm,76,20,134,30.620331,-83.675777,3,3390578,243502,17R,Foraging,unknown,60,"OrWhOr on right. Tapped on green pinecones",11:19
3bff5633-1b9c-41d8-a49e-5128f6e70a86,769bb504-9581-40bc-b9f4-36a2c3cdd46d,2025-05-19T14:15:11.000Z,2025-05-19T19:03:01.000Z,RBWO,RBWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,31-40cm,45,62,143,30.626936,-83.668019,3,3391293,244263,17R,Foraging,male,90,"Kept searching on limbs in canopy for at least another 2min",10:13
d8221f8e-d928-48df-8ce0-2d61a665631d,ff4b5510-269b-490a-846c-645d4505b9f5,2025-05-19T12:00:04.000Z,2025-05-19T19:02:57.000Z,PIWO,PIWO,,drilling/probing,dead,"secondary limb","1 live tree",Pipa,41-50cm,616,70,272,30.635316,-83.655683,4,3392194,245468,17R,Foraging,female,75,"Limb was about as big as my arm and was punky. Took big chunks off of it",07:50
07bf4012-19a6-47d5-a325-4a0c871c234c,fd574bd4-183a-46aa-9bb3-fa3338ac3c4b,2025-05-18T16:35:52.000Z,2025-05-18T17:14:35.000Z,"RCWO 12:34",RCWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,31-40cm,73,74,326,30.651524,-84.216721,3,3394287,766720,16R,Foraging,unknown,50,"Foraged near cav tree",12:34
5de8c4f6-5884-4cf4-8e16-7aceeff8bf67,fd574bd4-183a-46aa-9bb3-fa3338ac3c4b,2025-05-18T16:15:06.000Z,2025-05-18T17:14:33.000Z,"RCWO 12:14",RCWO,,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Piec,1-10cm,50,115,161,30.650686,-84.217684,5,3394192,766630,16R,"Fighting same species",unknown,50,"Wings up bitch",12:14
49bdf400-5ca3-4d08-9b8f-3ec96a6b4ae9,fd574bd4-183a-46aa-9bb3-fa3338ac3c4b,2025-05-18T16:14:00.000Z,2025-05-18T17:14:31.000Z,"RCWO 12:05",RCWO,,drilling/probing,alive,"lower bole (below first secondary limb)","1 live tree",Pita,51-60cm,72,56,141,30.650686,-84.217668,4,3394192,766632,16R,Foraging,unknown,20,"Pecked at one spot for a while. RL WhDBWh, maybe ye or db on left",12:05
34fbb55d-91a9-4daa-bee2-476086fcb5ab,67260d98-886f-42c5-8cc6-ce6d72b10c84,2025-05-18T15:11:35.000Z,2025-05-18T17:14:27.000Z,"RHWO 11:10",RHWO,,drilling/probing,dead,"secondary limb","1 live tree",Piec,51-60cm,27,51,211,30.661984,-84.219149,3,3395441,766459,16R,Foraging,unknown,20,"Grabbed something and took it to nest.just grabbed it from inside hole so could be a search/glean. Some pecking happened but wasn't where it got food",11:10
d353bad9-7499-4d63-b8b4-7be1086e43b3,67260d98-886f-42c5-8cc6-ce6d72b10c84,2025-05-18T14:57:37.000Z,2025-05-18T17:14:25.000Z,"DOWO 10:45",DOWO,,drilling/probing,dead,"secondary limb","1 live tree",Piec,21-30cm,907,29,350,30.662922,-84.218241,3,3395547,766543,16R,Foraging,male,30,"Really small branch, pecked on same spot for 9min then moved around to others on the tree.",10:45
a507b735-63bf-45df-859f-0899eee7dafa,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T13:38:10.000Z,2025-05-18T17:14:21.000Z,"RHWO 09:36",RHWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Piec,41-50cm,5,4,358,30.671561,-84.217831,5,3396506,766559,16R,Foraging,female,75,"Known female due to copulation event before hand. Quickly landed on live tert limb and grabbed something small and ate it. Insect of some kind.",09:36
d54f1bae-cf9b-4885-8f0f-04cd4698dfd4,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T13:29:49.000Z,2025-05-18T17:14:20.000Z,"RHWO 09:28",RHWO,,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Pita,51-60cm,25,83,357,30.671123,-84.217856,3,3396457,766558,16R,"Fighting same species",unknown,50,,09:28
20ce354f-604a-4151-9fd1-b178220e6fa3,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T13:20:10.000Z,2025-05-18T17:14:18.000Z,"PIWO 09:18",PIWO,,drilling/probing,dead,"secondary limb","1 live tree",Pita,41-50cm,76,86,332,30.671958,-84.219623,3,3396546,766386,16R,Foraging,female,60,"With juv nearby",09:18
1f3b736c-7cf0-46cf-97b5-e45966800382,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T13:09:15.000Z,2025-05-18T17:14:16.000Z,"RHWO 09:08",RHWO,,Hawking,alive,"secondary limb","1 live tree",Pipa,51-60cm,10,75,152,30.672146,-84.218487,3,3396569,766494,16R,Foraging,unknown,45,"1 flight, caught something and ate it",09:08
daf995c0-8329-4eeb-8ff7-0d415c875f86,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T13:01:52.000Z,2025-05-18T17:14:14.000Z,"PIWO 09:00",PIWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Piec,21-30cm,61,38,271,30.672334,-84.219081,3,3396589,766437,16R,Foraging,female,50,"Not super interested but looked at broken branch stores and bark",09:00
3bafa035-0ea0-49dd-913e-9a3c7aea9c99,a1acdb01-97b8-4523-b9a6-e292e9e867f2,2025-05-18T12:47:22.000Z,2025-05-18T17:14:12.000Z,"RCWO 08:45",RCWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,41-50cm,79,34,127,30.672733,-84.218238,4,3396635,766517,16R,Foraging,unknown,25,"Provisioning young. Went to this tree multiple times, mate nearby foraging too",08:45
6b506211-c734-4856-a297-02a5c69aad82,58e74dc1-e0e1-429b-b089-24656dd68cc0,2025-05-18T11:19:00.000Z,2025-05-18T17:14:08.000Z,"RCWO 07:18",RCWO,,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pita,51-60cm,72,35,165,30.661301,-84.237647,3,3395321,764687,16R,Foraging,unknown,65,,07:18
fb6f40a1-81f3-4278-b0a4-e5cd951e9717,0e2bddd0-3431-4303-946a-869c90e9c192,2025-05-17T15:03:40.000Z,2025-05-17T16:02:09.000Z,"RHWO 11:02",RHWO,,gleaning/searching,dead,ground,"1 live tree",Na,1-10cm,20,69,110,30.649099,-84.216506,3,3394019,766748,16R,Foraging,unknown,0,"Foraged on ground for 20 seconds 2 separate times in 1 min",11:02
6edefb03-e44b-4b26-9bea-94caf67d170b,0e2bddd0-3431-4303-946a-869c90e9c192,2025-05-17T14:54:48.000Z,2025-05-17T16:02:07.000Z,"RBWO 10:53",RBWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,31-40cm,103,22,103,30.648895,-84.217416,4,3393994,766661,16R,Foraging,male,60,,10:53
68c4bb15-9352-4287-88c9-a99f6eb2aaf5,5924ed0d-e971-4516-9803-36b636adf527,2025-05-17T14:09:14.000Z,2025-05-17T16:02:02.000Z,"DOWO 10:08",DOWO,,drilling/probing,dead,"tertiary limb","1 live tree",Piec,41-50cm,35,22,296,30.652998,-84.235034,6,3394407,764961,16R,Foraging,female,80,,10:08
446c5250-8a08-458c-896e-510f33315561,5924ed0d-e971-4516-9803-36b636adf527,2025-05-17T13:49:03.000Z,2025-05-17T16:02:00.000Z,"RHWO 09:48",RHWO,,drilling/probing,dead,"secondary limb","1 live tree",Pita,51-60cm,45,23,252,30.651667,-84.236934,3,3394255,764782,16R,Foraging,unknown,60,"Flew away with acorn",09:48
26654ccc-d2aa-4993-94a4-551e63cdd982,5924ed0d-e971-4516-9803-36b636adf527,2025-05-17T13:25:05.000Z,2025-05-17T16:01:58.000Z,"RHWO 09:24",RHWO,,"Other (includes not foraging)",dead,"secondary limb","3 dead ﹤3yr, tertiary limbs decaying",Pinus,61-70cm,15,69,357,30.65372,-84.236461,4,3394484,764822,16R,"Fighting different species (specify in comments)",unknown,55,"Chased off RBWO male",09:24
8086c041-f618-4a81-a7ee-c1793c21957b,5924ed0d-e971-4516-9803-36b636adf527,2025-05-17T13:24:11.000Z,2025-05-17T16:01:56.000Z,"RBWO 09:21",RBWO,,drilling/probing,dead,"secondary limb","3 dead ﹤3yr, tertiary limbs decaying",Pinus,61-70cm,441,69,357,30.65374,-84.236466,3,3394486,764821,16R,Foraging,male,60,,09:21
09f2f744-ea19-4606-a09e-11f516af4f78,6385fe21-34c6-44e4-aa21-ae453e04bc93,2025-05-17T12:48:47.000Z,2025-05-17T16:01:52.000Z,"NOFL 08:47",NOFL,,"Other (includes not foraging)",dead,"lower bole (below first secondary limb)","4 loss of most tertiary limbs, secondary limbs present",Pinus,51-60cm,600,45,156,30.650106,-84.226133,3,3394107,765822,16R,Excavation,male,45,,08:47
34a6f6a8-76b9-455b-81e1-fa1cceda740b,8316d8bf-03e0-4e69-8110-f6649dc7877a,2025-05-16T15:52:39.000Z,2025-05-16T20:40:48.000Z,"RBWO 11:51",RBWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,41-50cm,59,65,289,30.850981,-84.010767,6,3416913,785875,16R,Foraging,male,70,"Limb was half alive and half dead but was on live part for longer.",11:51
5f068ee0-7a8f-4fb0-9728-4a392225077f,54480133-5739-4e93-9e2a-06759e741ccc,2025-05-15T18:19:00.000Z,2025-05-15T21:37:51.000Z,"RCWO 14:18",RCWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,11-20cm,24,94,327,30.626465,-83.668587,6,3391242,244208,17R,Foraging,unknown,15,,14:18
a5981e9e-a167-4442-b495-36f269ec3549,54480133-5739-4e93-9e2a-06759e741ccc,2025-05-15T18:01:40.000Z,2025-05-15T21:37:49.000Z,"RCWO 14:00",RCWO,,drilling/probing,dead,"secondary limb","1 live tree",Pipa,41-50cm,112,36,320,30.626028,-83.668153,5,3391192,244248,17R,Foraging,unknown,80,,14:00
a919f107-db67-430b-89b7-6dbbdaeb6b94,f23d2585-644f-4416-9ca2-84423dfb03b3,2025-05-15T14:32:36.000Z,2025-05-15T21:37:45.000Z,"DOWO 10:27",DOWO,,gleaning/searching,alive,"secondary limb","1 live tree",Piec,31-40cm,69,42,217,30.621526,-83.677067,4,3390713,243381,17R,Foraging,male,35,"Moving around a lot",10:27
58fd589e-a09c-429b-84d7-8a5b09a5b784,8efd5cd8-c161-4f8e-8f88-9871ae594545,2025-05-15T16:53:34.000Z,2025-05-15T18:58:41.000Z,"RHWO 12:51",RHWO,,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Pine,21-30cm,1,22.2,2,30.636338,-83.654346,4,3392304,245599,17R,"Fighting same species",unknown,25,"Two RHWO chasing each other around multiple trees",12:51
6c3dd21c-0a60-4617-97cb-39f3d60100d7,9a96858a-d5ab-4a9f-aa6f-a1f796351735,2025-05-15T16:10:25.000Z,2025-05-15T18:58:37.000Z,"RHWO 12:08",RHWO,,gleaning/searching,dead,"upper bole (above first secondary limb)","3 dead ﹤3yr, tertiary limbs decaying",Hardwood,41-50cm,33,51.3,160,30.642243,-83.6739,4,3393003,243740,17R,Foraging,unknown,50,,12:08
46d6eb8b-ff1e-4e74-99fa-4a754b236244,b96389c8-9eda-4c50-8a7c-1224ecb51cb8,2025-05-15T14:47:43.000Z,2025-05-15T18:58:33.000Z,"RCWO 10:45",RCWO,,drilling/probing,alive,"lower bole (below first secondary limb)","1 live tree",Loblolly,21-30cm,8,30.7,71,30.644453,-83.686299,4,3393277,242557,17R,Foraging,unknown,20,"RCWO was briefly foraging before it started preening",10:45
e0abcde8-5758-46ee-a8aa-c0d62f2e9c6b,b96389c8-9eda-4c50-8a7c-1224ecb51cb8,2025-05-15T14:44:46.000Z,2025-05-15T18:58:31.000Z,"RCWO 10:41",RCWO,,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree",Loblolly,31-40cm,1,14.8,67,30.644451,-83.686297,6,3393276,242557,17R,Other,unknown,40,"RCWO already had food in mouth when found, feeding babies in an artificial cavity on a marked tree.",10:41
905cab5f-bc29-439b-a064-20ce0a4ae6cb,b96389c8-9eda-4c50-8a7c-1224ecb51cb8,2025-05-15T14:26:12.000Z,2025-05-15T18:58:29.000Z,"RHWO 10:22",RHWO,,drilling/probing,alive,"secondary limb","1 live tree",Pine,51-60cm,48,39,128,30.64491,-83.68567,3,3393326,242618,17R,Foraging,unknown,45,"RHWO was originally spotted probing on an RCWO tree before it flew to this tree and foraged. After it was done with this behavior, it briefly flew back to RCWO tree and probed more before flying to a different tree.",10:22
8332d637-b597-4176-9949-e35362526803,6d7c027d-16bb-4650-9f1a-42157a0d838d,2025-05-14T14:47:00.000Z,2025-05-15T12:49:03.000Z,"RCWO 10:45",RCWO,,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree","Long leaf pine",41-50cm,1,16.8,145,30.782167,-84.00029,13,3409309,787082,16R,"Fighting different species (specify in comments)",unknown,60,"2 RCWO chased off by RHWO",10:45
ed1481cb-9b20-4624-bc92-452a614c7474,6d7c027d-16bb-4650-9f1a-42157a0d838d,2025-05-14T14:45:11.000Z,2025-05-15T12:48:56.000Z,"RHWO 10:43",RHWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree","Long leaf pine",31-40cm,48,25,218,30.782222,-84.000365,5,3409315,787074,16R,Foraging,unknown,70,"RCWOs on tree below RHWO",10:43
